station_id,station_code,station_name,sample_date,depth1,depth2,DOC_mg/L C,DOC_mg/l,Farge_mg Pt/l,NH4-N_µg/l,NO3+NO2-N_µg/l,NO3-N_µg/l,P-PO4_µg/l P,PO4-P_µg/l,STS_mg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TSM_mg/l,UV-Abs. 410nm_Abs/cm
40355,NUM1,Numedalslågen v/E18,1999-06-29 00:00:00,0,0,,,,16.0,,189.0,,2.4,,3.209033292,5.31,420.0,,,21.0,
40355,NUM1,Numedalslågen v/E18,1999-07-26 00:00:00,0,0,,,,12.0,,101.0,,0.98,,1.989600641,3.35,243.0,,,0.9,
40355,NUM1,Numedalslågen v/E18,1999-08-30 00:00:00,0,0,,,,24.0,,157.0,,1.27,,1.604516646,2.42,321.0,,,1.0,
40355,NUM1,Numedalslågen v/E18,1999-09-28 00:00:00,0,0,,,,16.0,,437.0,,26.0,,4.0647755032,7.62,832.0,,,19.8,
40355,NUM1,Numedalslågen v/E18,1999-10-26 00:00:00,0,0,,,,45.0,,399.0,,12.9,,4.9205177144,4.21,760.0,,,10.0,
40355,NUM1,Numedalslågen v/E18,1999-11-30 00:00:00,0,0,,,,37.0,,263.0,,17.0,,3.6369043976,4.28,528.0,,,4.2,
40355,NUM1,Numedalslågen v/E18,1999-12-16 00:00:00,0,0,,,,44.0,,164.0,,1.56,,3.209033292,2.76,351.0,,,1.3,
40355,NUM1,Numedalslågen v/E18,2000-01-26 00:00:00,0,0,,,,42.0,,165.0,,2.7,,3.4229688448,2.41,276.0,,,1.5,
40355,NUM1,Numedalslågen v/E18,2000-02-23 00:00:00,0,0,,,,31.0,,160.0,,1.8,,3.209033292,2.09,265.0,,,1.6,
40355,NUM1,Numedalslågen v/E18,2000-03-30 00:00:00,0,0,,,,28.0,,198.0,,2.9,,2.139355528,2.45,321.0,,,1.9,
40355,NUM1,Numedalslågen v/E18,2000-04-27 00:00:00,0,0,,,,14.0,,186.0,,4.4,,4.278711056,5.29,385.0,,,4.9,
40355,NUM1,Numedalslågen v/E18,2000-05-30 00:00:00,0,0,,,,36.0,,655.0,,14.0,,4.7065821616,4.6,918.0,,,16.3,
40355,NUM1,Numedalslågen v/E18,2000-06-28 00:00:00,0,0,,,,20.0,,77.0,,3.0,,2.3532910808,2.3,80.0,,,1.4,
40355,NUM1,Numedalslågen v/E18,2000-07-18 00:00:00,0,0,,,,22.0,,111.0,,3.0,,2.7811621864,4.2,248.0,,,2.4,
40355,NUM1,Numedalslågen v/E18,2000-08-30 00:00:00,0,0,,,,26.0,,189.0,,3.0,,4.0647755032,5.4,788.0,,,6.4,
40355,NUM1,Numedalslågen v/E18,2000-09-26 00:00:00,0,0,,,,24.0,,154.0,,4.0,,2.9950977392,3.2,331.0,,,2.0,
40355,NUM1,Numedalslågen v/E18,2000-10-31 00:00:00,0,0,,,,27.0,,347.0,,4.0,,10.4828420872,8.6,742.0,,,53.4,
40355,NUM1,Numedalslågen v/E18,2000-11-30 00:00:00,0,0,,,,36.0,,303.0,,10.0,,5.34838882,5.8,511.0,,,10.5,
40355,NUM1,Numedalslågen v/E18,2000-12-17 00:00:00,0,0,,,,23.0,,272.0,,3.0,,5.1344532672,5.3,455.0,,,7.0,
40355,NUM1,Numedalslågen v/E18,2001-01-26 00:00:00,0,0,,,,38.0,,266.0,,2.0,,4.0647755032,2.7,347.0,,,5.1,
40355,NUM1,Numedalslågen v/E18,2001-02-22 00:00:00,0,0,,,,46.0,,198.0,,1.0,,3.8508399504,2.0,358.0,,,2.6,
40355,NUM1,Numedalslågen v/E18,2001-03-27 00:00:00,0,0,,,,40.0,,231.0,,4.0,,4.0647755032,2.2,380.0,,,2.6,
40355,NUM1,Numedalslågen v/E18,2001-04-26 00:00:00,0,0,,,,51.0,,539.0,,8.0,,7.487744348,5.3,876.0,,,45.4,
40355,NUM1,Numedalslågen v/E18,2001-05-29 00:00:00,0,0,,,,6.0,,86.0,,2.0,,3.209033292,4.4,242.0,,,5.3,
40355,NUM1,Numedalslågen v/E18,2001-06-24 00:00:00,0,0,,,,15.0,,79.0,,1.0,,2.9950977392,3.0,226.0,,,2.4,
40355,NUM1,Numedalslågen v/E18,2001-07-29 00:00:00,0,0,,,,17.0,,111.0,,60.0,,1.6473037566,4.0,259.0,,,1.4,
40355,NUM1,Numedalslågen v/E18,2001-08-26 00:00:00,0,0,,,,41.0,,104.0,,4.0,,1.5403359802,4.6,332.0,,,1.6,
40355,NUM1,Numedalslågen v/E18,2001-09-23 00:00:00,0,0,,,,7.0,,135.0,,2.0,,2.7811621864,8.1,343.0,,,4.5,
40355,NUM1,Numedalslågen v/E18,2001-10-28 00:00:00,0,0,,,,30.0,,309.0,,4.0,,5.34838882,6.2,504.0,,,7.1,
40355,NUM1,Numedalslågen v/E18,2001-11-22 00:00:00,0,0,,,,39.0,,133.0,,3.0,,3.209033292,2.8,239.0,,,1.1,
40355,NUM1,Numedalslågen v/E18,2001-12-17 00:00:00,0,0,,,,47.0,,207.0,,4.0,,3.6369043976,3.6,349.0,,,1.8,
40355,NUM1,Numedalslågen v/E18,2002-01-28 00:00:00,0,0,,,,44.0,,256.0,,13.0,,3.209033292,2.8,364.0,,,1.6,
40355,NUM1,Numedalslågen v/E18,2002-02-25 00:00:00,0,0,,,,56.0,,243.0,,3.0,,3.6369043976,3.0,437.0,,,4.4,
40355,NUM1,Numedalslågen v/E18,2002-03-18 00:00:00,0,0,,,,56.0,,250.0,,3.0,,2.3532910808,2.4,450.0,,,2.8,
40355,NUM1,Numedalslågen v/E18,2002-04-29 00:00:00,0,0,,,,8.0,,200.0,,3.0,,3.209033292,5.4,289.0,,,6.2,
40355,NUM1,Numedalslågen v/E18,2002-05-28 00:00:00,0,0,,,,19.0,,139.0,,1.0,,2.7811621864,4.1,311.0,,,2.7,
40355,NUM1,Numedalslågen v/E18,2002-06-30 00:00:00,0,0,,,,10.0,,77.0,,2.0,,2.0751748622,2.6,234.0,,,1.7,
40355,NUM1,Numedalslågen v/E18,2002-07-24 00:00:00,0,0,,,,14.0,,146.0,,4.0,,2.7811621864,3.4,314.0,,,2.9,
40355,NUM1,Numedalslågen v/E18,2002-08-27 00:00:00,0,0,,,,14.0,,85.0,,2.0,,1.7756650882,2.6,224.0,,,1.4,
40355,NUM1,Numedalslågen v/E18,2002-10-01 00:00:00,0,0,,,,13.0,,76.0,,3.0,,1.3264004274,2.5,229.0,,,1.5,
40355,NUM1,Numedalslågen v/E18,2002-10-30 00:00:00,0,0,,,,23.0,,553.0,,12.0,,4.278711056,6.6,812.0,,,8.5,
40355,NUM1,Numedalslågen v/E18,2002-11-26 00:00:00,0,0,,,,49.0,,241.0,,10.0,,3.4229688448,3.3,403.0,,,4.6,
40355,NUM1,Numedalslågen v/E18,2003-01-09 00:00:00,0,0,,,,58.0,,147.0,,3.0,,2.7811621864,2.4,220.0,,,0.9,
40355,NUM1,Numedalslågen v/E18,2003-01-27 00:00:00,0,0,,,,41.0,,770.0,,2.0,,5.34838882,5.3,1000.0,,,7.2,
40355,NUM1,Numedalslågen v/E18,2003-02-24 00:00:00,0,0,,,,72.0,,276.0,,1.0,,3.209033292,2.9,493.0,,,2.9,
40355,NUM1,Numedalslågen v/E18,2003-03-24 00:00:00,0,0,,,,49.0,,548.0,,1.0,,4.7065821616,3.5,731.0,,,4.5,
40355,NUM1,Numedalslågen v/E18,2003-04-28 00:00:00,0,0,,,,18.0,,457.0,,1.0,,4.4926466088,6.3,637.0,,,16.1,
40355,NUM1,Numedalslågen v/E18,2003-05-20 00:00:00,0,0,,,,16.0,,202.0,,4.0,,2.9950977392,6.0,346.0,,,4.3,
40355,NUM1,Numedalslågen v/E18,2003-06-23 00:00:00,0,0,,,,23.0,,119.0,,1.0,,2.3532910808,4.0,252.0,,,1.4,
40355,NUM1,Numedalslågen v/E18,2003-07-28 00:00:00,0,0,,,,22.0,,119.0,,1.0,,2.9950977392,5.9,298.0,,,4.5,
40355,NUM1,Numedalslågen v/E18,2003-08-20 00:00:00,0,0,,,,43.0,,139.0,,3.0,,1.9254199752,3.7,296.0,,,0.8,
40355,NUM1,Numedalslågen v/E18,2003-08-29 00:00:00,0,0,,,,22.0,,124.0,,1.0,,2.0109941963,5.3,283.0,,,1.3,
40355,NUM1,Numedalslågen v/E18,2003-10-26 00:00:00,0,0,,,,38.0,,105.0,,1.0,,2.3532910808,2.8,242.0,,,1.3,
40355,NUM1,Numedalslågen v/E18,2003-11-24 00:00:00,0,0,,,,38.0,,274.0,,1.0,,3.4229688448,3.5,411.0,,,1.7,
40355,NUM1,Numedalslågen v/E18,2003-12-22 00:00:00,0,0,,,,50.0,,208.0,,1.0,,2.9950977392,3.2,323.0,,,12.0,
40355,NUM1,Numedalslågen v/E18,2004-01-06 00:00:00,0,0,,,,59.0,,355.0,,2.0,,3.9364141715,3.7,555.0,,,3.24,
40355,NUM1,Numedalslågen v/E18,2004-02-04 00:00:00,0,0,,,,58.0,,415.0,,6.0,,3.6582979529,3.0,595.0,,,5.11,
40355,NUM1,Numedalslågen v/E18,2004-03-08 00:00:00,0,0,,,,44.0,,160.0,,2.0,,2.7597686311,2.2,315.0,,,1.62,
40355,NUM1,Numedalslågen v/E18,2004-04-13 00:00:00,0,0,,,,33.0,,450.0,,4.0,,4.5568272746,5.3,640.0,,,6.3,
40355,NUM1,Numedalslågen v/E18,2004-05-11 00:00:00,0,0,,,,15.0,,255.0,,7.0,,3.358788179,5.0,525.0,,,10.2,
40355,NUM1,Numedalslågen v/E18,2004-06-08 00:00:00,0,0,,,,24.0,,120.0,,2.0,,2.7383750758,3.8,300.0,,,2.87,
40355,NUM1,Numedalslågen v/E18,2004-07-06 00:00:00,0,0,,,,21.0,,125.0,,2.0,,2.4602588572,3.8,305.0,,,2.23,
40355,NUM1,Numedalslågen v/E18,2004-08-03 00:00:00,0,0,,,,5.0,,100.0,,1.0,,2.0537813069,3.4,265.0,,,1.04,
40355,NUM1,Numedalslågen v/E18,2004-09-07 00:00:00,0,0,,,,26.0,,180.0,,3.0,,3.3373946237,7.9,500.0,,,3.15,
40355,NUM1,Numedalslågen v/E18,2004-10-08 00:00:00,0,0,,,,22.0,,315.0,,6.0,,4.3214981666,7.1,600.0,,,6.5,
40355,NUM1,Numedalslågen v/E18,2004-11-09 00:00:00,0,0,,,,25.0,,220.0,,3.0,,4.0433819479,4.6,430.0,,,6.06,
40355,NUM1,Numedalslågen v/E18,2004-12-07 00:00:00,0,0,,,,42.0,,250.0,,4.0,,3.6796915082,3.4,445.0,,,6.88,
40355,NUM1,Numedalslågen v/E18,2005-01-04 00:00:00,0,0,,,,28.0,,400.0,,4.0,,4.3856788324,3.7,595.0,,,3.61,
40355,NUM1,Numedalslågen v/E18,2005-02-08 00:00:00,0,0,,,,46.0,,175.0,,2.0,,2.9095235181,2.5,335.0,,,2.32,
40355,NUM1,Numedalslågen v/E18,2005-03-08 00:00:00,0,0,,,,27.0,,105.0,,2.0,,2.4602588572,2.0,250.0,,,1.55,
40355,NUM1,Numedalslågen v/E18,2005-04-11 00:00:00,0,0,,,,21.0,,370.0,,4.0,,4.5996143852,4.1,585.0,,,6.2,
40355,NUM1,Numedalslågen v/E18,2005-05-10 00:00:00,0,0,,,,21.0,,120.0,,2.0,,2.5672266336,3.4,290.0,,,1.66,
40355,NUM1,Numedalslågen v/E18,2005-06-07 00:00:00,0,0,,,,18.0,,225.0,,3.0,,3.0806719603,3.9,400.0,,,3.09,
40355,NUM1,Numedalslågen v/E18,2005-07-04 00:00:00,0,0,,,,15.0,,75.0,,1.0,,2.3532910808,3.1,200.0,,,1.1,
40355,NUM1,Numedalslågen v/E18,2005-08-09 00:00:00,0,0,,,,10.0,,84.0,,1.0,,2.4174717466,3.1,250.0,,,1.16,
40355,NUM1,Numedalslågen v/E18,2005-09-06 00:00:00,0,0,,,,18.0,,105.0,,1.0,,2.06661744,2.8,230.0,,,1.3,
40355,NUM1,Numedalslågen v/E18,2005-10-10 00:00:00,0,0,,,,31.0,,170.0,,1.0,,2.4602588572,2.9,310.0,,,1.44,
40355,NUM1,Numedalslågen v/E18,2005-11-07 00:00:00,0,0,,,,16.0,,505.0,,9.0,,4.8563370486,7.4,725.0,,,12.0,
40355,NUM1,Numedalslågen v/E18,2005-12-13 00:00:00,0,0,,,,23.0,,350.0,,4.0,,4.1717432796,3.7,495.0,,,2.67,
40355,NUM1,Numedalslågen v/E18,2006-01-09 00:00:00,0,0,,,,36.0,,135.0,,2.0,,2.8025557417,2.6,280.0,,,1.45,
40355,NUM1,Numedalslågen v/E18,2006-03-08 00:00:00,0,0,,,,30.0,,160.0,,3.0,,2.9095235181,2.4,280.0,,,3.97,
40355,NUM1,Numedalslågen v/E18,2006-03-20 00:00:00,0,0,,,,43.0,,170.0,,2.0,,2.9309170734,2.3,305.0,,,1.17,
40355,NUM1,Numedalslågen v/E18,2006-04-18 00:00:00,0,0,,,,29.0,,1150.0,,17.0,,6.1399503654,4.2,1400.0,,,18.4,
40355,NUM1,Numedalslågen v/E18,2006-05-09 00:00:00,0,0,,,,7.0,,155.0,,6.0,,3.3373946237,6.8,360.0,,,7.61,
40355,NUM1,Numedalslågen v/E18,2006-06-12 00:00:00,0,0,,,,27.0,,169.0,,2.0,,2.8667364075,3.9,355.0,,,1.7,
40355,NUM1,Numedalslågen v/E18,2006-07-20 00:00:00,0,0,,,,20.0,,80.0,,2.0,,1.8462638207,2.3,230.0,,,1.03,
40355,NUM1,Numedalslågen v/E18,2006-08-14 00:00:00,0,0,,,,25.0,,69.0,,1.0,,1.6087953571,2.0,250.0,,,8.49,
40355,NUM1,Numedalslågen v/E18,2006-09-11 00:00:00,0,0,,,,20.0,,160.0,,2.0,,2.8667364075,5.9,390.0,,,2.34,
40355,NUM1,Numedalslågen v/E18,2006-10-09 00:00:00,0,0,,,,19.0,,270.0,,9.0,,4.4926466088,7.2,650.0,,,9.88,
40355,NUM1,Numedalslågen v/E18,2006-11-07 00:00:00,0,0,,,,25.0,,250.0,,2.0,,3.9364141715,4.4,475.0,,,2.18,
40355,NUM1,Numedalslågen v/E18,2006-12-12 00:00:00,0,0,,,,9.0,,435.0,,9.0,,4.963304825,5.2,665.0,,,9.56,
40355,NUM1,Numedalslågen v/E18,2007-01-09 00:00:00,0,0,,,,35.0,,430.0,,22.0,,5.198633933,4.1,685.0,,,12.2,
40355,NUM1,Numedalslågen v/E18,2007-02-13 00:00:00,0,0,,,,37.0,,165.0,,2.0,,3.2732139578,2.5,320.0,,,1.03,
40355,NUM1,Numedalslågen v/E18,2007-03-26 00:00:00,0,0,,,,39.0,,525.0,,9.0,,4.7707628274,3.7,765.0,,,8.87,
40355,NUM1,Numedalslågen v/E18,2007-04-11 00:00:00,0,0,,,,17.0,,310.0,,3.0,,3.9364141715,3.8,485.0,,,8.05,
40355,NUM1,Numedalslågen v/E18,2007-05-07 00:00:00,0,0,,,,10.0,,165.0,,71.0,,4.3642852771,3.6,410.0,,,200.0,
40355,NUM1,Numedalslågen v/E18,2007-06-12 00:00:00,0,0,,,,13.0,,120.0,,2.0,,3.059278405,3.5,290.0,,,1.27,
40355,NUM1,Numedalslågen v/E18,2007-07-06 00:00:00,0,0,,,,27.0,,130.0,,66.0,,4.3428917218,8.1,440.0,,,83.2,
40355,NUM1,Numedalslågen v/E18,2007-07-06 09:00:00,0,0,,,,22.0,,115.0,,76.0,,4.5782208299,8.1,455.0,,,151.0,
40355,NUM1,Numedalslågen v/E18,2007-07-11 00:00:00,0,0,,,,10.0,,125.0,,35.0,,4.1717432796,6.7,360.0,,,38.5,
40355,NUM1,Numedalslågen v/E18,2007-08-07 00:00:00,0,0,,,,15.0,,225.0,,2.0,,3.1234590709,3.1,375.0,,,1.7,
40355,NUM1,Numedalslågen v/E18,2007-09-11 00:00:00,0,0,,,,19.0,,125.0,,2.0,,2.7811621864,2.5,285.0,,,0.75,
40355,NUM1,Numedalslågen v/E18,2007-10-09 00:00:00,0,0,,,,12.0,,175.0,,2.0,,2.9737041839,4.0,345.0,,,1.53,
40355,NUM1,Numedalslågen v/E18,2007-11-06 00:00:00,0,0,,,,26.0,,185.0,,2.0,,3.1448526262,2.8,365.0,,,1.86,
40355,NUM1,Numedalslågen v/E18,2007-12-11 00:00:00,0,0,,,,5.0,,390.0,,5.0,,4.3001046113,4.3,620.0,,,4.08,
40355,NUM1,Numedalslågen v/E18,2008-01-10 00:00:00,0,0,,,,120.0,,645.0,,9.0,,4.2359239454,3.3,895.0,,,12.4,
40355,NUM1,Numedalslågen v/E18,2008-02-12 00:00:00,0,0,,,,16.0,,325.0,,6.0,,3.893627061,2.8,465.0,,,5.18,
40355,NUM1,Numedalslågen v/E18,2008-03-04 00:00:00,0,0,,,,21.0,,355.0,,6.0,,4.5354337194,3.6,540.0,,,5.74,
40355,NUM1,Numedalslågen v/E18,2008-04-09 00:00:00,0,0,,,,28.0,,515.0,,8.0,,5.1772403778,4.6,740.0,,,8.49,
40355,NUM1,Numedalslågen v/E18,2008-05-06 00:00:00,0,0,,,,7.0,,125.0,,6.0,,3.0806719603,4.9,305.0,,,14.9,
40355,NUM1,Numedalslågen v/E18,2008-06-04 00:00:00,0,0,,,,11.0,,86.0,,2.0,,2.6955879653,3.5,250.0,,,4.06,
40355,NUM1,Numedalslågen v/E18,2008-07-02 00:00:00,0,0,,,,14.0,,73.0,,2.0,,2.3746846361,2.0,200.0,,,1.54,
40355,NUM1,Numedalslågen v/E18,2008-08-06 00:00:00,0,0,,,,16.0,,64.0,,2.0,,2.2463233044,3.2,235.0,,,2.89,
40355,NUM1,Numedalslågen v/E18,2008-09-04 00:00:00,0,0,,,,19.0,,125.0,,5.0,,2.7811621864,3.2,315.0,,,4.75,
40355,NUM1,Numedalslågen v/E18,2008-10-08 00:00:00,0,0,,,,15.0,,205.0,,3.0,,3.8722335057,6.1,450.0,,,3.95,
40355,NUM1,Numedalslågen v/E18,2008-11-06 00:00:00,0,0,,,,34.0,,150.0,,2.0,,3.2304268473,2.9,330.0,,,1.75,
40355,NUM1,Numedalslågen v/E18,2008-12-03 00:00:00,0,0,,,,36.0,,220.0,,3.0,,3.594117287,2.8,390.0,,,1.97,
40355,NUM1,Numedalslågen v/E18,2009-01-12 00:00:00,0,0,,,,41.0,,140.0,,2.0,,2.823949297,2.1,335.0,,,2.58,
40355,NUM1,Numedalslågen v/E18,2009-02-02 00:00:00,0,0,,,,42.0,,195.0,,2.0,,3.0164912945,2.1,370.0,,,0.95,
40355,NUM1,Numedalslågen v/E18,2009-03-03 00:00:00,0,0,,,,88.0,,410.0,,2.0,,4.0219883926,2.0,640.0,,,3.95,
40355,NUM1,Numedalslågen v/E18,2009-04-02 00:00:00,0,0,,,,46.0,,360.0,,8.0,,4.3642852771,3.2,630.0,,,13.3,
40355,NUM1,Numedalslågen v/E18,2009-05-07 00:00:00,0,0,,,,19.0,,155.0,,7.0,,3.209033292,3.9,355.0,,,7.96,
40355,NUM1,Numedalslågen v/E18,2009-06-02 00:00:00,0,0,,,,12.0,,110.0,,1.0,,2.8667364075,4.0,315.0,,,1.92,
40355,NUM1,Numedalslågen v/E18,2009-07-07 00:00:00,0,0,,,,21.0,,65.0,,1.0,,2.2249297491,2.1,210.0,,,1.15,
40355,NUM1,Numedalslågen v/E18,2009-08-11 00:00:00,0,0,,,,16.0,,110.0,,2.0,,3.2518204026,6.9,355.0,,,1.59,
40355,NUM1,Numedalslågen v/E18,2009-09-07 00:00:00,0,0,,,,3.0,,165.0,,4.0,,3.8722335057,8.4,455.0,,,4.43,
40355,NUM1,Numedalslågen v/E18,2009-10-06 00:00:00,0,0,,,,29.0,,140.0,,1.0,,3.1876397367,3.4,340.0,,,1.82,
40355,NUM1,Numedalslågen v/E18,2009-11-04 00:00:00,0,0,,,,22.0,,335.0,,17.0,,5.1558468225,5.8,630.0,,,17.2,
40355,NUM1,Numedalslågen v/E18,2009-12-07 00:00:00,0,0,,,,22.0,,315.0,,20.0,,5.0488790461,4.6,655.0,,,14.9,
40355,NUM1,Numedalslågen v/E18,2010-01-07 00:00:00,0,0,,,,40.0,,200.0,,2.0,,3.2732139578,2.5,355.0,,,1.53,
40355,NUM1,Numedalslågen v/E18,2010-02-04 00:00:00,0,0,,,,40.0,,220.0,,1.0,,2.9950977392,2.1,370.0,,,1.11,
40355,NUM1,Numedalslågen v/E18,2010-03-04 00:00:00,0,0,,,,88.0,,280.0,,16.0,,3.7224786187,2.2,540.0,,,13.8,
40355,NUM1,Numedalslågen v/E18,2010-04-07 00:00:00,0,0,,,,33.0,,715.0,,9.0,,5.5837179281,4.4,935.0,,,5.86,
40355,NUM1,Numedalslågen v/E18,2010-05-06 00:00:00,0,0,,,,18.0,,185.0,,2.0,,3.4871495106,6.0,375.0,,,2.43,
40355,NUM1,Numedalslågen v/E18,2010-06-02 00:00:00,0,0,,,,25.0,,175.0,,1.0,,3.2304268473,4.7,355.0,,,1.4,
40355,NUM1,Numedalslågen v/E18,2010-07-06 00:00:00,0,0,,,,17.0,,74.0,,4.0,,2.4602588572,3.1,245.0,,,6.62,
40355,NUM1,Numedalslågen v/E18,2010-08-04 00:00:00,0,0,,,,19.0,,69.0,,5.0,,2.289110415,5.0,250.0,,,3.35,
40355,NUM1,Numedalslågen v/E18,2010-09-06 00:00:00,0,0,,,,22.0,,155.0,,3.0,,3.5299366212,7.0,375.0,,,1.85,
40355,NUM1,Numedalslågen v/E18,2010-10-06 00:00:00,0,0,,,,9.0,,185.0,,6.0,,4.0861690585,6.1,470.0,,,6.24,
40355,NUM1,Numedalslågen v/E18,2010-11-04 00:00:00,0,0,,,,22.0,,290.0,,5.0,,4.6210079405,6.0,560.0,,,4.4,
40355,NUM1,Numedalslågen v/E18,2010-12-02 00:00:00,0,0,,,,37.0,,160.0,,3.0,,3.3373946237,2.9,340.0,,,2.11,
40355,NUM1,Numedalslågen v/E18,2011-01-06 00:00:00,0,0,,,,69.0,,185.0,,9.0,,3.0806719603,3.1,615.0,,,5.45,
40355,NUM1,Numedalslågen v/E18,2011-02-03 00:00:00,0,0,,,,54.0,,240.0,,2.0,,3.5513301765,3.9,515.0,,,8.27,
40355,NUM1,Numedalslågen v/E18,2011-03-07 00:00:00,0,0,,,,51.0,,180.0,,2.0,,2.9950977392,2.0,340.0,,,1.02,
40355,NUM1,Numedalslågen v/E18,2011-04-06 00:00:00,0,0,,,,29.0,,800.0,,13.0,,5.7976534809,5.4,1090.0,,,17.9,
40355,NUM1,Numedalslågen v/E18,2011-05-09 00:00:00,0,0,,,,47.0,,225.0,,5.0,,3.0164912945,3.1,455.0,,,0.97,
40355,NUM1,Numedalslågen v/E18,2011-06-07 00:00:00,0,0,,,,20.0,,130.0,,2.0,,2.8453428522,4.5,335.0,,,3.45,
40355,NUM1,Numedalslågen v/E18,2011-07-05 00:00:00,0,0,,,,6.0,,115.0,,2.0,,3.1234590709,5.93,320.0,,,1.84,
40355,NUM1,Numedalslågen v/E18,2011-08-03 00:00:00,0,0,,,,13.0,,105.0,,3.0,,3.1876397367,5.1,305.0,,,3.23,
40355,NUM1,Numedalslågen v/E18,2011-09-05 00:00:00,0,0,,,,45.0,,195.0,,5.0,,4.0861690585,6.2,480.0,,,5.18,
40355,NUM1,Numedalslågen v/E18,2011-10-05 00:00:00,0,0,,,,22.0,,175.0,,2.0,,3.5727237318,4.2,405.0,,,3.37,
40355,NUM1,Numedalslågen v/E18,2011-11-03 00:00:00,0,0,,,,21.0,,195.0,,2.0,,3.7652657293,4.5,425.0,,,1.9,
40355,NUM1,Numedalslågen v/E18,2011-12-06 00:00:00,0,0,,,,26.0,,270.0,,5.0,,4.3428917218,4.0,485.0,,,3.54,
40355,NUM1,Numedalslågen v/E18,2012-01-04 00:00:00,0,0,,,,13.0,,360.0,,27.0,,4.7279757169,4.2,590.0,,,28.4,
40355,NUM1,Numedalslågen v/E18,2012-02-06 00:00:00,0,0,,,,38.0,,295.0,,6.0,,3.4229688448,2.4,575.0,,,3.84,
40355,NUM1,Numedalslågen v/E18,2012-03-05 00:00:00,0,0,,,,45.0,,320.0,,27.0,,4.5782208299,3.4,540.0,,,2.16,
40355,NUM1,Numedalslågen v/E18,2012-04-02 00:00:00,0,0,,,,16.0,,160.0,,4.0,,3.4443624001,3.9,345.0,,,2.65,
40355,NUM1,Numedalslågen v/E18,2012-05-07 00:00:00,0,0,,,,13.0,,150.0,,4.0,,3.1876397367,3.7,335.0,,,2.86,
40355,NUM1,Numedalslågen v/E18,2012-06-06 00:00:00,0,0,,,,20.0,,110.0,,1.0,,2.6955879653,2.8,275.0,,,0.98,
40355,NUM1,Numedalslågen v/E18,2012-07-04 00:00:00,0,0,,,,9.0,,130.0,,3.0,,2.9950977392,3.9,330.0,,,1.97,
40355,NUM1,Numedalslågen v/E18,2012-08-07 00:00:00,0,0,,,,13.0,,105.0,,9.0,,3.0164912945,4.5,325.0,,,7.4,
40355,NUM1,Numedalslågen v/E18,2012-09-05 00:00:00,0,0,,,,17.0,,77.0,,2.0,,2.6528008547,3.7,285.0,,,1.39,
40355,NUM1,Numedalslågen v/E18,2012-10-04 00:00:00,0,0,,,,18.0,,205.0,,18.0,,4.4926466088,7.4,550.0,,,18.0,
40355,NUM1,Numedalslågen v/E18,2012-11-07 00:00:00,0,0,,,,19.0,,285.0,,6.0,,4.4926466088,5.3,545.0,,,6.1,
40355,NUM1,Numedalslågen v/E18,2012-12-06 00:00:00,0,0,,,,29.0,,180.0,,2.0,,3.6155108423,3.3,415.0,,,5.27,
40355,NUM1,Numedalslågen v/E18,2013-01-03 10:25:00,0,0,3.8,,,46.0,,420.0,,9.0,,5.0916661566,4.1,660.0,,,2.37,
40355,NUM1,Numedalslågen v/E18,2013-02-06 08:35:00,0,0,3.0,,,155.0,,225.0,,28.0,,3.743872174,3.7,1030.0,,,24.7,
40355,NUM1,Numedalslågen v/E18,2013-03-06 08:40:00,0,0,1.9,,,86.0,,229.0,,4.0,,3.4015752895,2.2,495.0,,,2.72,
40355,NUM1,Numedalslågen v/E18,2013-04-08 09:00:00,0,0,1.9,,,96.0,,295.0,,5.0,,3.4871495106,2.0,565.0,,,1.92,
40355,NUM1,Numedalslågen v/E18,2013-05-06 00:00:00,0,0,5.3,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-05-06 09:45:00,0,0,,,,23.0,,230.0,,5.0,,3.9150206162,5.7,445.0,,,5.06,
40355,NUM1,Numedalslågen v/E18,2013-05-24 12:10:00,0,0,,,,12.0,,270.0,,18.0,,3.743872174,6.7,490.0,,,17.5,
40355,NUM1,Numedalslågen v/E18,2013-05-26 15:15:00,0,0,,,,10.0,,250.0,,8.0,,3.3160010684,6.0,470.0,,,7.57,
40355,NUM1,Numedalslågen v/E18,2013-06-05 00:00:00,0,0,5.6,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-06-05 12:15:00,0,0,,,,6.0,,200.0,,3.0,,2.8881299628,6.0,450.0,,,3.09,
40355,NUM1,Numedalslågen v/E18,2013-07-02 00:00:00,0,0,6.1,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-07-02 11:15:00,0,0,,,,8.0,,195.0,,6.0,,3.1448526262,6.3,430.0,,,4.78,
40355,NUM1,Numedalslågen v/E18,2013-08-06 08:15:00,0,0,2.5,,,31.0,,140.0,,2.0,,2.2035361938,2.7,335.0,,,1.79,
40355,NUM1,Numedalslågen v/E18,2013-09-04 11:30:00,0,0,2.5,,,16.0,,105.0,,1.0,,2.0366664627,2.7,270.0,,,1.06,
40355,NUM1,Numedalslågen v/E18,2013-10-07 00:00:00,0,0,3.7,,,,,,,,,,,,,,,
