station_id,station_code,station_name,sample_date,DOC_mg/L C,outlier_DOC_mg/L C,Farge_mg Pt/l,outlier_Farge_mg Pt/l,NH4-N_µg/l,outlier_NH4-N_µg/l,NO3-N_µg/l,outlier_NO3-N_µg/l,PO4-P_µg/l,outlier_PO4-P_µg/l,STS_mg/l,outlier_STS_mg/l,SiO2_mg/l,outlier_SiO2_mg/l,TOC_mg/l,outlier_TOC_mg/l,TOTN_µg/l,outlier_TOTN_µg/l,TOTP/F_µg/l P,outlier_TOTP/F_µg/l P,TOTP_P_µg/l P,outlier_TOTP_P_µg/l P,TOTP_µg/l,outlier_TOTP_µg/l,TSM_mg/l,outlier_TSM_mg/l,UV-Abs. 254nm_Abs/cm,outlier_UV-Abs. 254nm_Abs/cm,UV-Abs. 410nm_Abs/cm,outlier_UV-Abs. 410nm_Abs/cm
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-09 00:00:00,,,,,7.0,False,213.0,False,1.9,False,,,2.7811621864,False,3.31,False,365.0,False,,,,,,,3.67,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-14 00:00:00,,,,,9.0,False,326.0,False,0.5,False,,,2.9950977392,False,4.13,False,491.0,False,,,,,,,4.62,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-22 00:00:00,,,,,4.0,False,224.0,False,1.8,False,,,2.3532910808,False,3.18,False,374.0,False,,,,,,,1.73,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-06-29 00:00:00,,,,,25.0,False,373.0,False,2.9,False,,,3.4229688448,False,4.82,False,653.0,False,,,,,,,20.6,True,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-07-26 00:00:00,,,,,11.0,False,176.0,False,0.5,False,,,2.3532910808,False,3.39,False,317.0,False,,,,,,,0.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-08-30 00:00:00,,,,,23.0,False,173.0,False,0.5,False,,,2.3532910808,False,3.6,False,373.0,False,,,,,,,0.5,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-09-28 00:00:00,,,,,26.0,False,248.0,False,2.0,False,,,2.3532910808,False,4.09,False,447.0,False,,,,,,,2.5,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-10-26 00:00:00,,,,,31.0,False,312.0,False,5.0,False,,,3.4229688448,False,3.55,False,577.0,False,,,,,,,4.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-11-30 00:00:00,,,,,40.0,False,253.0,False,4.3,False,,,2.5672266336,False,3.58,False,524.0,False,,,,,,,0.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,1999-12-16 00:00:00,,,,,22.0,False,264.0,False,0.52,False,,,2.7811621864,False,3.03,False,453.0,False,,,,,,,0.5,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-01-26 00:00:00,,,,,20.0,False,277.0,False,1.8,False,,,2.9950977392,False,2.44,False,412.0,False,,,,,,,0.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-02-23 00:00:00,,,,,29.0,False,259.0,False,1.8,False,,,2.7811621864,False,2.33,False,379.0,False,,,,,,,0.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-03-30 00:00:00,,,,,27.0,False,257.0,False,1.8,False,,,2.3532910808,False,2.5,False,402.0,False,,,,,,,1.1,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-04-27 00:00:00,,,,,23.0,False,247.0,False,2.0,False,,,3.6369043976,False,3.68,False,488.0,False,,,,,,,2.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-03 00:00:00,,,,,17.0,False,245.0,False,8.3,False,,,4.278711056,False,3.83,False,505.0,False,,,,,,,9.1,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-09 00:00:00,,,,,11.0,False,249.0,False,1.0,False,,,2.9950977392,False,3.17,False,412.0,False,,,,,,,1.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-15 00:00:00,,,,,24.0,False,196.0,False,2.0,False,,,2.7811621864,False,3.03,False,446.0,False,,,,,,,1.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-22 00:00:00,,,,,34.0,False,361.0,False,2.0,False,,,2.5672266336,False,2.65,False,489.0,False,,,,,,,1.1,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-05-30 00:00:00,,,,,41.0,False,261.0,False,3.0,False,,,2.9950977392,False,3.3,False,536.0,False,,,,,,,2.5,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-06-05 00:00:00,,,,,15.0,False,255.0,False,2.0,False,,,3.209033292,False,2.9,False,485.0,False,,,,,,,0.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-06-14 00:00:00,,,,,,,255.0,False,3.0,False,,,2.9950977392,False,3.3,False,468.0,False,,,,,,,0.5,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-06-21 00:00:00,,,,,36.0,False,217.0,False,2.0,False,,,2.7811621864,False,2.9,False,429.0,False,,,,,,,1.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-06-27 00:00:00,,,,,16.0,False,214.0,False,3.0,False,,,2.7811621864,False,3.3,False,476.0,False,,,,,,,1.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-07-18 00:00:00,,,,,31.0,False,186.0,False,3.0,False,,,2.7811621864,False,3.5,False,351.0,False,,,,,,,2.0,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-08-30 00:00:00,,,,,38.0,False,58.0,False,1.0,False,,,2.7811621864,False,3.3,False,677.0,False,,,,,,,2.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-09-26 00:00:00,,,,,39.0,False,174.0,False,4.0,False,,,2.7811621864,False,2.8,False,351.0,False,,,,,,,2.0,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-10-31 00:00:00,,,,,25.0,False,337.0,False,4.0,False,,,5.9901954784,False,6.4,False,635.0,False,,,,,,,28.5,True,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-11-30 00:00:00,,,,,32.0,False,300.0,False,5.0,False,,,3.8508399504,False,4.4,False,518.0,False,,,,,,,4.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2000-12-17 00:00:00,,,,,2.0,False,292.0,False,2.0,False,,,3.8508399504,False,4.1,False,427.0,False,,,,,,,1.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-01-26 00:00:00,,,,,19.0,False,196.0,False,1.0,False,,,3.6369043976,False,3.6,False,421.0,False,,,,,,,1.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-02-22 00:00:00,,,,,30.0,False,273.0,False,2.0,False,,,3.4229688448,False,2.5,False,411.0,False,,,,,,,0.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-03-27 00:00:00,,,,,24.0,False,268.0,False,3.0,False,,,3.209033292,False,2.7,False,390.0,False,,,,,,,0.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-04-26 00:00:00,,,,,35.0,False,369.0,False,8.0,False,,,4.9205177144,False,4.6,False,604.0,False,,,,,,,10.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-05-03 00:00:00,,,,,28.0,False,293.0,False,2.0,False,,,3.8508399504,False,4.1,False,519.0,False,,,,,,,3.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-05-05 00:00:00,,,,,21.0,False,209.0,False,1.0,False,,,3.209033292,False,3.7,False,394.0,False,,,,,,,1.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-05-08 00:00:00,,,,,13.0,False,289.0,False,1.0,False,,,3.209033292,False,4.5,False,486.0,False,,,,,,,2.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-05-15 00:00:00,,,,,12.0,False,198.0,False,3.0,False,,,3.209033292,False,3.4,False,383.0,False,,,,,,,6.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-05-21 00:00:00,,,,,13.0,False,220.0,False,1.0,False,,,3.209033292,False,3.4,False,372.0,False,,,,,,,3.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-05-29 00:00:00,,,,,12.0,False,235.0,False,6.0,False,,,3.209033292,False,3.8,False,380.0,False,,,,,,,2.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-06-12 00:00:00,,,,,27.0,False,208.0,False,1.0,False,,,3.4229688448,False,3.5,False,395.0,False,,,,,,,1.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-06-18 00:00:00,,,,,36.0,False,190.0,False,4.0,False,,,3.4229688448,False,3.3,False,387.0,False,,,,,,,1.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-06-25 00:00:00,,,,,18.0,False,146.0,False,3.0,False,,,3.209033292,False,3.3,False,324.0,False,,,,,,,2.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-07-30 00:00:00,,,,,35.0,False,149.0,False,2.0,False,,,1.6259102013,False,3.2,False,324.0,False,,,,,,,1.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-08-27 00:00:00,,,,,38.0,False,143.0,False,3.0,False,,,1.4333682038,False,3.9,False,380.0,False,,,,,,,1.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-09-24 00:00:00,,,,,25.0,False,178.0,False,1.0,False,,,2.139355528,False,4.1,False,349.0,False,,,,,,,1.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-10-29 00:00:00,,,,,28.0,False,228.0,False,2.0,False,,,2.9950977392,False,3.8,False,283.0,False,,,,,,,0.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-11-22 00:00:00,,,,,37.0,False,245.0,False,7.0,False,,,2.7811621864,False,3.3,False,344.0,False,,,,,,,1.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2001-12-17 00:00:00,,,,,45.0,False,276.0,False,3.0,False,,,2.9950977392,False,3.7,False,437.0,False,,,,,,,3.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-01-28 00:00:00,,,,,37.0,False,331.0,False,3.0,False,,,2.5672266336,False,2.7,False,400.0,False,,,,,,,1.0,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-02-25 00:00:00,,,,,45.0,False,367.0,False,8.0,False,,,2.5672266336,False,2.6,False,450.0,False,,,,,,,0.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-03-18 00:00:00,,,,,29.0,False,262.0,False,1.0,False,,,4.0647755032,False,2.5,False,450.0,False,,,,,,,0.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-04-29 00:00:00,,,,,22.0,False,229.0,False,8.0,False,,,2.5672266336,False,3.2,False,415.0,False,,,,,,,2.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-05-07 00:00:00,,,,,19.0,False,252.0,False,2.0,False,,,2.9950977392,False,3.6,False,478.0,False,,,,,,,1.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-05-14 00:00:00,,,,,8.0,False,135.0,False,1.0,False,,,2.5672266336,False,3.6,False,333.0,False,,,,,,,4.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-05-22 00:00:00,,,,,13.0,False,244.0,False,8.0,False,,,2.5672266336,False,3.1,False,382.0,False,,,,,,,1.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-05-27 00:00:00,,,,,22.0,False,219.0,False,1.0,False,,,2.5672266336,False,3.6,False,398.0,False,,,,,,,1.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-06-04 00:00:00,,,,,10.0,False,226.0,False,2.0,False,,,2.7811621864,False,3.8,False,366.0,False,,,,,,,2.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-06-11 00:00:00,,,,,19.0,False,237.0,False,1.0,False,,,2.5672266336,False,3.4,False,384.0,False,,,,,,,2.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-06-20 00:00:00,,,,,32.0,False,203.0,False,2.0,False,,,2.3532910808,False,3.5,False,397.0,False,,,,,,,1.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-06-30 00:00:00,,,,,27.0,False,176.0,False,2.0,False,,,2.139355528,False,3.6,False,359.0,False,,,,,,,1.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-07-25 00:00:00,,,,,22.0,False,176.0,False,3.0,False,,,2.0109941963,False,3.9,False,388.0,False,,,,,,,2.1,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-08-27 00:00:00,,,,,42.0,False,218.0,False,2.0,False,,,2.0965684174,False,3.6,False,390.0,False,,,,,,,1.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-10-01 00:00:00,,,,,28.0,False,161.0,False,1.0,False,,,1.6473037566,False,3.3,False,315.0,False,,,,,,,0.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-10-30 00:00:00,,,,,30.0,False,397.0,False,2.0,False,,,2.7811621864,False,3.5,False,571.0,False,,,,,,,1.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2002-11-26 00:00:00,,,,,49.0,False,255.0,False,22.0,True,,,2.5672266336,False,3.0,False,411.0,False,,,,,,,0.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-01-27 00:00:00,,,,,17.0,False,350.0,False,1.0,False,,,2.5672266336,False,3.1,False,470.0,False,,,,,,,0.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-02-24 00:00:00,,,,,23.0,False,247.0,False,1.0,False,,,2.139355528,False,2.4,False,399.0,False,,,,,,,0.06,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-03-24 00:00:00,,,,,41.0,False,370.0,False,1.0,False,,,2.9950977392,False,3.2,False,570.0,False,,,,,,,2.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-04-24 00:00:00,,,,,25.0,False,398.0,False,1.0,False,,,2.9950977392,False,4.3,False,593.0,False,,,,,,,3.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-05-06 00:00:00,,,,,25.0,False,385.0,False,4.0,False,,,2.7811621864,False,4.3,False,523.0,False,,,,,,,2.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-05-13 00:00:00,,,,,23.0,False,336.0,False,3.0,False,,,2.7811621864,False,4.0,False,438.0,False,,,,,,,4.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-05-20 00:00:00,,,,,16.0,False,194.0,False,4.0,False,,,2.5672266336,False,3.8,False,339.0,False,,,,,,,1.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-05-26 00:00:00,,,,,11.0,False,389.0,False,1.0,False,,,2.7811621864,False,4.6,False,543.0,False,,,,,,,7.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-03 00:00:00,,,,,15.0,False,248.0,False,1.0,False,,,2.3532910808,False,3.4,False,350.0,False,,,,,,,2.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-10 00:00:00,,,,,31.0,False,238.0,False,1.0,False,,,2.5672266336,False,3.7,False,369.0,False,,,,,,,3.6,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-16 00:00:00,,,,,39.0,False,243.0,False,3.0,False,,,2.7811621864,False,3.7,False,380.0,False,,,,,,,1.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-24 00:00:00,,,,,26.0,False,235.0,False,1.0,False,,,2.3532910808,False,4.1,False,417.0,False,,,,,,,2.1,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-30 00:00:00,,,,,52.0,False,212.0,False,2.0,False,,,2.3532910808,False,4.1,False,389.0,False,,,,,,,1.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-07-28 00:00:00,,,,,26.0,False,191.0,False,1.0,False,,,2.3532910808,False,3.9,False,349.0,False,,,,,,,1.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-08-25 00:00:00,,,,,18.0,False,158.0,False,1.0,False,,,2.0537813069,False,4.3,False,304.0,False,,,,,,,1.0,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-09-29 00:00:00,,,,,54.0,False,209.0,False,1.0,False,,,2.0965684174,False,3.9,False,380.0,False,,,,,,,0.9,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-10-27 00:00:00,,,,,73.0,False,217.0,False,1.0,False,,,2.1179619727,False,3.0,False,390.0,False,,,,,,,0.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-11-24 00:00:00,,,,,44.0,False,296.0,False,1.0,False,,,2.5672266336,False,3.3,False,385.0,False,,,,,,,0.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2003-12-22 00:00:00,,,,,47.0,False,296.0,False,1.0,False,,,2.3532910808,False,3.2,False,420.0,False,,,,,,,1.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-01-07 00:00:00,,,,,7.0,False,260.0,False,1.0,False,,,2.6100137442,False,2.9,False,370.0,False,,,,,2.0,False,0.95,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-02-04 00:00:00,,,,,10.0,False,255.0,False,1.0,False,,,2.4388653019,False,2.7,False,350.0,False,,,,,4.0,False,0.33,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-03-07 00:00:00,,,,,12.0,False,240.0,False,1.0,False,,,2.3532910808,False,2.5,False,380.0,False,,,,,4.0,False,1.23,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-04-12 00:00:00,,,,,24.0,False,300.0,False,3.0,False,,,2.9309170734,False,3.3,False,465.0,False,,,,,8.0,False,5.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-05-10 00:00:00,,,,,11.0,False,195.0,False,6.0,False,,,2.5672266336,False,3.2,False,395.0,False,,,,,11.0,False,10.4,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-05-18 00:00:00,,,,,13.0,False,260.0,False,4.0,False,,,2.7597686311,False,3.1,False,435.0,False,,,,,10.0,False,8.87,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-05-31 00:00:00,,,,,11.0,False,220.0,False,1.0,False,,,2.4816524125,False,3.2,False,440.0,False,,,,,5.0,False,2.18,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-06-06 00:00:00,,,,,19.0,False,185.0,False,2.0,False,,,2.524439523,False,3.2,False,390.0,False,,,,,5.0,False,2.88,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-06-20 00:00:00,,,,,18.0,False,180.0,False,1.0,False,,,2.3532910808,False,3.0,False,375.0,False,,,,,5.0,False,1.39,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-06-27 00:00:00,,,,,14.0,False,200.0,False,2.0,False,,,2.5672266336,False,3.5,False,400.0,False,,,,,6.0,False,1.35,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-07-04 00:00:00,,,,,22.0,False,205.0,False,1.0,False,,,2.4388653019,False,3.1,False,370.0,False,,,,,3.0,False,4.61,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-08-05 00:00:00,,,,,24.0,False,165.0,False,2.0,False,,,2.1286587504,False,3.7,False,395.0,False,,,,,6.0,False,1.46,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-09-09 00:00:00,,,,,14.0,False,160.0,False,2.0,False,,,2.3318975255,False,3.7,False,360.0,False,,,,,5.0,False,1.66,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-10-10 00:00:00,,,,,19.0,False,275.0,False,1.0,False,,,2.6955879653,False,3.9,False,475.0,False,,,,,4.0,False,1.28,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-11-04 00:00:00,,,,,15.0,False,290.0,False,1.0,False,,,2.823949297,False,3.6,False,445.0,False,,,,,4.0,False,1.59,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2004-12-08 00:00:00,,,,,11.0,False,310.0,False,1.0,False,,,2.823949297,False,3.4,False,465.0,False,,,,,5.0,False,1.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-01-07 00:00:00,,,,,8.0,False,240.0,False,1.0,False,,,2.5672266336,False,2.7,False,360.0,False,,,,,3.0,False,0.65,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-02-02 00:00:00,,,,,9.0,False,275.0,False,1.0,False,,,2.6314072994,False,2.5,False,405.0,False,,,,,3.0,False,1.04,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-03-02 00:00:00,,,,,8.0,False,235.0,False,1.0,False,,,2.4388653019,False,2.2,False,355.0,False,,,,,3.0,False,0.75,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-04-06 00:00:00,,,,,17.0,False,290.0,False,2.0,False,,,2.6100137442,False,2.6,False,460.0,False,,,,,6.0,False,2.77,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-05-04 00:00:00,,,,,12.0,False,235.0,False,1.0,False,,,2.4602588572,False,2.9,False,395.0,False,,,,,4.0,False,1.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-05-13 00:00:00,,,,,7.0,False,200.0,False,1.0,False,,,2.2677168597,False,2.8,False,360.0,False,,,,,5.0,False,1.3,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-05-24 00:00:00,,,,,11.0,False,250.0,False,2.0,False,,,2.7597686311,False,3.4,False,420.0,False,,,,,8.0,False,1.7,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-06-08 00:00:00,,,,,8.0,False,190.0,False,1.0,False,,,2.4816524125,False,3.5,False,340.0,False,,,,,6.0,False,1.42,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-06-14 00:00:00,,,,,11.0,False,265.0,False,6.0,False,,,2.9309170734,False,3.6,False,460.0,False,,,,,13.0,False,4.86,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-06-21 00:00:00,,,,,8.0,False,190.0,False,1.0,False,,,2.524439523,False,4.0,False,395.0,False,,,,,6.0,False,1.63,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-07-05 00:00:00,,,,,10.0,False,155.0,False,1.0,False,,,2.3960781914,False,3.3,False,320.0,False,,,,,6.0,False,1.16,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-08-10 00:00:00,,,,,8.0,False,140.0,False,1.0,False,,,2.2249297491,False,3.3,False,330.0,False,,,,,5.0,False,0.84,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-09-01 00:00:00,,,,,15.0,False,170.0,False,1.0,False,,,2.2035361938,False,3.1,False,325.0,False,,,,,5.0,False,1.17,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-10-05 00:00:00,,,,,25.0,False,170.0,False,1.0,False,,,2.3105039702,False,2.9,False,350.0,False,,,,,6.0,False,0.97,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-11-02 00:00:00,,,,,15.0,False,510.0,False,2.0,False,,,3.2304268473,False,3.9,False,660.0,False,,,,,9.0,False,2.34,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2005-12-06 00:00:00,,,,,20.0,False,285.0,False,1.0,False,,,2.7597686311,False,2.9,False,475.0,False,,,,,4.0,False,0.65,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-01-04 00:00:00,,,,,8.0,False,295.0,False,1.0,False,,,2.67419441,False,2.8,False,400.0,False,,,,,5.0,False,0.69,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-02-08 00:00:00,,,,,8.0,False,305.0,False,1.0,False,,,2.6314072994,False,2.7,False,435.0,False,,,,,4.0,False,0.79,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-03-09 00:00:00,,,,,12.0,False,325.0,False,1.0,False,,,2.5886201889,False,2.4,False,430.0,False,,,,,4.0,False,1.01,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-04-04 00:00:00,,,,,13.0,False,605.0,False,2.0,False,,,2.6528008547,False,2.6,False,770.0,False,,,,,5.0,False,1.06,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-05-03 00:00:00,,,,,15.0,False,600.0,False,3.0,False,,,4.0861690585,False,4.5,False,825.0,False,,,,,8.0,False,6.81,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-05-22 00:00:00,,,,,9.0,False,545.0,False,2.0,False,,,2.9950977392,False,3.8,False,790.0,False,,,,,7.0,False,3.06,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-05-31 00:00:00,,,,,14.0,False,285.0,False,2.0,False,,,2.823949297,False,3.6,False,510.0,False,,,,,7.0,False,1.78,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-06-06 00:00:00,,,,,5.0,False,235.0,False,1.0,False,,,2.7169815206,False,3.4,False,395.0,False,,,,,5.0,False,1.25,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-06-21 00:00:00,,,,,5.0,False,215.0,False,1.0,False,,,2.5030459678,False,3.4,False,410.0,False,,,,,5.0,False,1.06,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-06-28 00:00:00,,,,,9.0,False,200.0,False,2.0,False,,,2.4816524125,False,3.4,False,375.0,False,,,,,6.4,False,1.24,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-07-05 00:00:00,,,,,10.0,False,200.0,False,9.0,False,,,2.4602588572,False,3.7,False,415.0,False,,,,,18.0,False,11.8,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-08-09 00:00:00,,,,,18.0,False,125.0,False,1.0,False,,,1.9553709526,False,3.3,False,285.0,False,,,,,6.0,False,1.34,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-09-06 00:00:00,,,,,12.0,False,230.0,False,2.0,False,,,2.5672266336,False,4.7,False,460.0,False,,,,,6.0,False,2.55,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-10-03 00:00:00,,,,,24.0,False,380.0,False,2.0,False,,,2.7169815206,False,3.8,False,635.0,False,,,,,6.0,False,2.17,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-11-08 00:00:00,,,,,6.0,False,290.0,False,1.0,False,,,2.9523106286,False,3.8,False,490.0,False,,,,,4.0,False,1.17,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2006-12-07 00:00:00,,,,,7.0,False,310.0,False,2.0,False,,,3.1448526262,False,3.6,False,525.0,False,,,,,4.0,False,1.33,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2007-01-03 00:00:00,,,,,11.0,False,280.0,False,2.0,False,,,3.1876397367,False,3.4,False,460.0,False,,,,,4.0,False,1.64,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2007-02-07 00:00:00,,,,,2.0,False,290.0,False,1.0,False,,,2.8667364075,False,2.7,False,425.0,False,,,,,3.0,False,1.2,False,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2007-03-07 00:00:00,,,,,16.0,False,510.0,False,8.0,False,,,3.1020655156,False,2.6,False,700.0,False,,,,,13.0,False,7.14,False,,,,
